deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
2e57ff36-a169-49ab-af37-3ec4f5b98f86,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-01-01 11:00:19,2022-01-31 11:00:19,2592000.0
3d679aa2-501d-4eea-8358-3093b22a9635,ARTIS Salmhuisje 0213,4.91969,52.36463,2021-08-21 05:26:56,2021-08-31 17:26:55,907199.0
d5f9a312-998c-4f5a-96cf-fb0aed13a9d6,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-05-01 06:50:10,2022-05-31 20:17:50,2640460.0
acde1bf2-6cba-4ac6-8faf-3a5cb0fe9405,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-09-01 02:37:33,2022-09-30 22:25:13,2576860.0
e0a11645-4875-40ff-a4bb-f272792a6083,ARTIS Spider Monkeys 0170,4.91472,52.36718,2021-11-10 07:54:38,2021-11-30 15:33:53,1755555.0
fab40210-ccd1-4d9c-ac97-9964a2440f6f,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-10-01 04:01:26,2022-10-31 22:41:59,2659233.0
4df3e308-d5b3-4f23-9b07-7fd5bfb3f5cb,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-11-01 00:07:21,2022-11-30 21:02:38,2580917.0
6782d273-884f-486e-be27-30c1a7b727cb,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-08-01 00:44:26,2022-08-31 20:17:37,2662391.0
6d4cfbbd-00a2-4a08-b4eb-8752758aa367,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-02-28 23:23:44,2022-03-31 17:21:51,2656687.0
4bae5a5e-ad8f-4d34-942c-5a9272a2139a,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-07-01 08:23:49,2022-07-31 22:56:53,2644384.0
f434a39b-c54d-496a-beb6-1066a1262528,ARTIS Spider Monkeys 0170,4.91472,52.36718,2021-08-21 04:49:12,2021-08-31 16:49:05,907193.0
26f17a3f-82cd-489c-a151-188669cd0457,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-03-31 23:43:23,2022-04-30 19:41:07,2577464.0
7ade46a0-2c21-4b08-b8df-488be3c3080e,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-06-01 01:49:25,2022-06-30 17:58:32,2563747.0
7fdf2b1b-8e47-44cb-ba31-44438a69b0b4,ARTIS Spider Monkeys 0170,4.91472,52.36718,2021-09-01 04:49:01,2021-09-30 14:58:05,2542144.0
f17eda02-7b4d-4b20-8e5c-2c0ab2aea9ef,ARTIS Spider Monkeys 0170,4.91472,52.36718,2021-10-01 11:00:18,2021-10-16 11:00:19,1296001.0
0b247c89-fcb1-4796-ba24-69763a40210d,ARTIS Spider Monkeys 0170,4.91472,52.36718,2021-12-31 23:17:11,2022-01-31 21:01:19,2670248.0
50e1bb6e-e3bc-4e81-95d0-8f4bb8e6deea,ARTIS Spider Monkeys 0170,4.91472,52.36718,2022-02-01 01:31:01,2022-02-28 19:27:23,2397382.0
7f099860-14c6-40ef-ba6b-d21c22275dd7,ARTIS Spider Monkeys 0170,4.91472,52.36718,2021-12-01 09:09:40,2021-12-31 21:23:45,2636045.0
e6c23967-ebfc-4d10-87a6-6947357359ef,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-03-31 23:23:50,2022-04-30 15:10:00,2562370.0
df44908f-252d-4882-8953-409a67b9b5fc,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-05-01 05:29:19,2022-05-31 11:00:27,2611868.0
